postcode,easting,northing,soilType,elevation,localAuthority,riskLabel,medianPrice,historicallyFlooded,longitude,latitude
WF12 7XQ,424257,421315,Unsurveyed/Urban,40,Kirklees,1,167800,FALSE,-1.634174251,53.687728813796326
DN2 4DL,458369,404650,Unsurveyed/Urban,10,Doncaster,1,73200,FALSE,-1.12080974,53.53526774954833
NR12 7EG,626311,319272,Cambisols,10,Broadland,1,370200,FALSE,1.3498408895732878,52.72372186
M35 6RY,390200,398800,Unsurveyed/Urban,90,Tameside,1,,FALSE,-2.149155276,53.485822244745506
LS27 0ED,426645,426629,Unsurveyed/Urban,150,Leeds,1,255800,FALSE,-1.597560551,53.735374518458634
YO17 8PU,496024,477199,Arenosols,30,Ryedale,1,276100,FALSE,-0.530172176,54.18159317
DE23 7DA,433538,333585,Unsurveyed/Urban,70,Derby,1,,FALSE,-1.502880492,52.89866737
PE22 7PJ,528650,364724,Cambisols,40,East Lindsey,1,241300,FALSE,-0.077115822,53.16410063176544
IP17 2DP,633747,263125,Stagnosols,40,East Suffolk,1,552800,FALSE,1.420414191279699,52.21671324240331
NG5 0AZ,458138,344912,Unsurveyed/Urban,60,Gedling,1,,FALSE,-1.135193457,52.99838478535323
WF13 9ER,424257,421315,Unsurveyed/Urban,40,Kirklees,1,,FALSE,-1.634174251,53.687728813796326
B79 7XN,419452,304800,Gleysols,60,Tamworth,1,202700,FALSE,-1.713973468,52.640598653397305
B29 6WU,404461,282257,Unsurveyed/Urban,140,Birmingham,1,232700,FALSE,-1.935804845,52.43826737433328
HG5 8LB,435998,456188,Unsurveyed/Urban,40,Harrogate,1,299100,FALSE,-1.452324696,54.000474686818606
DL16 7AB,424838,533116,Unsurveyed/Urban,140,County Durham,1,178500,FALSE,-1.616186736,54.692476094220005
DN31 3TJ,527411,410115,Unsurveyed/Urban,10,North East Lincolnshire,1,62900,FALSE,-0.077361022,53.57217236576677
B32 1QW,399599,284591,Unsurveyed/Urban,210,Birmingham,1,190500,FALSE,-2.007329374,52.45926708268541
DE55 4JA,442387,353282,Unsurveyed/Urban,140,Amber Valley,1,213100,FALSE,-1.36876736,53.07509366057518
NG22 0WS,473595,371009,Luvisols,50,Bassetlaw,1,409800,FALSE,-0.898950997,53.231030179032565
LE17 4DJ,454799,284708,Stagnosols,120,Harborough,1,239000,FALSE,-1.194964899,52.45758156003686
IP18 6LR,650995,276446,Arenosols,10,East Suffolk,1,557700,FALSE,1.682267116654461,52.32864619781429
DE7 2HS,448216,326285,Luvisols,70,North West Leicestershire,1,,FALSE,-1.285776084,52.831937162531894
SK14 3SZ,396300,394800,Unsurveyed/Urban,130,Tameside,1,188100,FALSE,-2.057179225,53.44994801484402
B34 7HU,415736,289246,Unsurveyed/Urban,100,Birmingham,1,163400,FALSE,-1.769620991,52.50089184634237
DL9 4NG,419941,498439,Unsurveyed/Urban,100,Richmondshire,1,173200,FALSE,-1.694490991,54.38106032897349
BD12 0EX,414731,428872,Unsurveyed/Urban,200,Bradford,1,67100,FALSE,-1.778059594,53.756004497818644
NG22 8RL,464473,361138,Unsurveyed/Urban,70,Newark and Sherwood,1,309000,FALSE,-1.037570582,53.14349705955753
B6 5HQ,407573,289396,Unsurveyed/Urban,120,Birmingham,1,219300,FALSE,-1.889867124,52.50241306606659
DE1 0DQ,435996,335424,Unsurveyed/Urban,50,Derby,1,,FALSE,-1.466139303,52.91503955167631
NN16 9AS,486848,280413,Unsurveyed/Urban,100,North Northamptonshire,1,255900,FALSE,-0.724526528,52.414830411054986
B27 7QR,411622,282428,Unsurveyed/Urban,130,Birmingham,1,168800,FALSE,-1.830459664,52.43970080859931
WS7 8TX,405184,308219,Unsurveyed/Urban,150,Lichfield,1,,FALSE,-1.924772687,52.67165525795682
NR21 8DQ,592406,330028,Luvisols,50,North Norfolk,1,197400,FALSE,0.8548188788745815,52.83340530429319
NE39 2PB,416715,559018,Stagnosols,60,Gateshead,1,131300,FALSE,-1.740719233,54.925573724108546
NG12 5WE,461361,330707,Unsurveyed/Urban,80,Rushcliffe,1,447700,FALSE,-1.089859113,52.87034964154085
S70 3YZ,436300,405700,Unsurveyed/Urban,90,Barnsley,1,118500,FALSE,-1.453639599,53.54668873335919
DN16 3WX,489179,410774,Unsurveyed/Urban,40,North Lincolnshire,1,203700,FALSE,-0.654325249,53.58597769120885
DH9 0BJ,419553,552936,Unsurveyed/Urban,220,County Durham,1,103600,FALSE,-1.696847944,54.870817356681044
B7 4LW,408037,287966,Unsurveyed/Urban,110,Birmingham,1,288800,FALSE,-1.883065713,52.489550944565984
NG20 0NT,456778,367509,Unsurveyed/Urban,70,Mansfield,1,144600,FALSE,-1.151468935,53.20163290239079
HU17 9RF,504061,441059,Unsurveyed/Urban,10,East Riding of Yorkshire,8,236900,FALSE,-0.419432709,53.85534006882579
NG9 9DH,453984,337269,Unsurveyed/Urban,30,Broxtowe,1,432800,TRUE,-1.198352547,52.93012078
SK16 5WN,394904,395062,Unsurveyed/Urban,100,Tameside,1,186300,FALSE,-2.078203663,53.45229103926501
ST18 0FW,400875,322090,Luvisols,110,Stafford,1,323700,FALSE,-1.988463966,52.796372748328224
PE11 9BL,524979,324522,Gleysols,10,South Holland,1,,FALSE,-0.147512818,52.80378128976018
BD1 2SU,416118,432990,Unsurveyed/Urban,110,Bradford,1,264600,FALSE,-1.75681004,53.79297596475204
DL2 2QA,426998,512647,Cambisols,40,Richmondshire,1,272700,FALSE,-1.58455347,54.50842049241269
PE9 2HJ,500800,307613,Unsurveyed/Urban,70,South Kesteven,1,422100,FALSE,-0.511218916,52.65688303994279
B8 1PL,409964,288460,Unsurveyed/Urban,110,Birmingham,1,160900,FALSE,-1.854671701,52.493960575350734
NE4 8AX,422112,564162,Unsurveyed/Urban,90,Newcastle upon Tyne,1,100900,FALSE,-1.656115255,54.97158946168496
IP11 3QZ,628222,234590,Unsurveyed/Urban,10,East Suffolk,1,726300,FALSE,1.320597342452778,51.96291575642468
B1 2EG,406000,286800,Unsurveyed/Urban,140,Birmingham,1,351600,FALSE,-1.913085758,52.47909444996805
SR3 1BJ,438061,553909,Unsurveyed/Urban,80,Sunderland,1,64200,FALSE,-1.408337096,54.878499204900265
PE8 5AZ,500900,288100,Cambisols,50,North Northamptonshire,1,584700,FALSE,-0.515673695,52.48150521432963
NE5 3NB,421761,566347,Unsurveyed/Urban,100,Newcastle upon Tyne,1,105200,FALSE,-1.661433146,54.991239293149064
YO3 5UQ,463315,460177,Gleysols,20,York,1,,FALSE,-1.034813993,54.03370138570757
LS14 2BX,435915,437409,Unsurveyed/Urban,120,Leeds,1,385100,FALSE,-1.455788778,53.831706626697546
NE34 0RD,436333,564442,Unsurveyed/Urban,20,South Tyneside,1,58600,FALSE,-1.433940246,54.973275033042235
S40 4BP,436311,371503,Unsurveyed/Urban,100,Chesterfield,1,176100,FALSE,-1.457395036,53.23931982
NG3 2NA,458705,340369,Unsurveyed/Urban,50,Nottingham,1,349000,FALSE,-1.127568861,52.95748988254106
NG12 2BA,464403,339130,Unsurveyed/Urban,20,Rushcliffe,1,356000,FALSE,-1.043006981,52.94570120652009
LS19 7TG,421265,440995,Unsurveyed/Urban,200,Leeds,1,219100,FALSE,-1.678129259,53.86473932747605
TS15 9GR,442334,511698,Stagnosols,30,Stockton-on-Tees,1,285200,FALSE,-1.347853562,54.498847427184906
LS6 3BF,427874,435687,Unsurveyed/Urban,70,Leeds,1,310300,FALSE,-1.578115261,53.81672154804004
NG19 6LW,451733,360933,Unsurveyed/Urban,150,Mansfield,1,149700,FALSE,-1.228047871,53.14304092
YO16 4NU,517622,466988,Unsurveyed/Urban,10,East Riding of Yorkshire,5,115600,FALSE,-0.203375279,54.08537684141648
YO1 0LQ,459652,451975,Unsurveyed/Urban,10,York,1,,FALSE,-1.092336047,53.96042962875914
NE39 2LL,415354,558708,Unsurveyed/Urban,100,Gateshead,1,143700,FALSE,-1.761971636,54.92283139994318
HD2 1GY,416524,419219,Unsurveyed/Urban,70,Kirklees,1,130100,FALSE,-1.751377599,53.669189970401575
PE6 7RP,520098,306193,Gleysols,0,Peterborough,1,229600,FALSE,-0.226572471,52.64019805646519
DN7 6RT,466455,409565,Arenosols,10,Doncaster,1,184700,FALSE,-0.997785766,53.57847977582034
B75 6DB,413076,297457,Unsurveyed/Urban,140,Birmingham,1,478000,FALSE,-1.808484947,52.57477696032566
OL8 1SB,393482,404988,Unsurveyed/Urban,180,Oldham,1,116500,FALSE,-2.0998263,53.54149388113305
SK11 9RE,388915,370337,Arenosols,140,Cheshire East,1,672700,FALSE,-2.167512451,53.22995445903356
HU3 5HR,507300,427700,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,119700,FALSE,-0.374858143,53.73465996317422
YO8 5TL,468404,436958,Gleysols,10,Selby,1,248100,FALSE,-0.962317846,53.82440055278577
NR11 7PG,618771,334577,Cambisols,30,North Norfolk,1,301800,FALSE,1.2486118001638715,52.864184222995114
IP17 1WJ,637704,263783,Cambisols,20,East Suffolk,1,296500,FALSE,1.4786880390862127,52.22092652943526
NE32 4WZ,432934,565296,Unsurveyed/Urban,10,South Tyneside,1,132200,FALSE,-1.486938902,54.98118433
DH9 9AY,415990,553283,Stagnosols,250,County Durham,1,115600,FALSE,-1.75234767,54.87406133408869
NE30 3YP,432685,569414,Unsurveyed/Urban,60,North Tyneside,1,250500,FALSE,-1.490360777,55.018204193256786
SK11 0DW,393678,371354,Stagnosols,180,Cheshire East,1,491800,FALSE,-2.096182913,53.23917513502731
LE9 7ZL,442609,293735,Luvisols,110,Hinckley and Bosworth,1,229700,FALSE,-1.373196233,52.53981323154312
NR32 1WA,653603,293372,Unsurveyed/Urban,10,East Suffolk,1,209500,FALSE,1.733267922,52.47929218119462
LE6 5SD,438636,319385,Planosols,110,North West Leicestershire,1,,FALSE,-1.428775501,52.77068289896705
LE4 3HF,459047,309885,Unsurveyed/Urban,60,Charnwood,1,274100,FALSE,-1.1279792,52.68345035
HG4 2HN,429940,471896,Unsurveyed/Urban,50,Harrogate,1,410300,FALSE,-1.543192387,54.142031864217145
DL13 5PJ,410523,525766,Stagnosols,200,County Durham,1,146000,FALSE,-1.838527305,54.62692371114689
IP24 9BE,587161,283081,Unsurveyed/Urban,20,Breckland,1,,FALSE,0.7504862771829098,52.41370108971165
DH7 7HG,421212,541718,Stagnosols,130,County Durham,1,233800,FALSE,-1.671815198,54.76994212773532
SK2 6FE,390429,388739,Unsurveyed/Urban,80,Stockport,1,247400,FALSE,-2.14539463,53.39539355049447
DE5 1GH,435265,347794,Unsurveyed/Urban,110,Amber Valley,1,,FALSE,-1.475666454,53.02627974415759
OL3 5WF,399129,406563,Unsurveyed/Urban,200,Oldham,1,278500,FALSE,-2.014618854,53.55569145985968
YO4 3BW,488106,440984,Stagnosols,30,East Riding of Yorkshire,1,,FALSE,-0.661940373,53.85761481705376
PE30 3DF,563920,322138,Unsurveyed/Urban,10,King's Lynn and West Norfolk,1,257000,FALSE,0.42844320329367563,52.77195388431444
NR19 1RS,601364,310922,Luvisols,40,Breckland,1,211900,FALSE,0.9758906206918169,52.65861366161428
DN6 8HF,454456,409666,Stagnosols,10,Doncaster,1,126000,FALSE,-1.178969373,53.58076784347702
NR18 0BZ,610700,301900,Luvisols,30,South Norfolk,1,266000,FALSE,1.1079687913202738,52.57408388622036
DL5 6PD,424177,523331,Cambisols,140,Darlington,1,293900,FALSE,-1.627246062,54.60457533010198
IP16 4PF,647297,260017,Arenosols,10,East Suffolk,1,257400,FALSE,1.6160899646281155,52.18291737308506
HU3 5NA,506800,428000,Unsurveyed/Urban,10,"Kingston upon Hull, City of",1,102300,FALSE,-0.382331094,53.73745780877173
TS18 3EX,444236,516593,Stagnosols,10,Stockton-on-Tees,1,131100,FALSE,-1.317755456,54.542673149727904
S11 0BY,432805,385290,Unsurveyed/Urban,130,Sheffield,1,,FALSE,-1.508504691,53.36346997082202
WS10 9JX,398214,296750,Unsurveyed/Urban,140,Walsall,1,210100,FALSE,-2.027782174,52.56857227154686
S35 4FD,433225,397656,Unsurveyed/Urban,150,Sheffield,1,174300,FALSE,-1.500894499,53.47459176360146
B76 9EQ,418194,293529,Cambisols,90,North Warwickshire,1,363300,FALSE,-1.733179443,52.53931920801411
ST17 4DE,392424,322446,Unsurveyed/Urban,80,Stafford,1,181100,FALSE,-2.113806511,52.79951871690331
BD23 2DU,399114,451302,Stagnosols,110,Craven,1,134900,FALSE,-2.014990274,53.957806326609756
TS14 7PS,461121,514785,Stagnosols,110,Redcar and Cleveland,1,202700,FALSE,-1.057171638,54.52467451389751
NR32 3QB,651544,293846,Unsurveyed/Urban,10,East Suffolk,1,249400,FALSE,1.703372559051688,52.484496496939215
NE29 7BD,433917,567949,Unsurveyed/Urban,40,North Tyneside,1,63500,FALSE,-1.471267096,55.00495789717168
LS26 0XH,434700,429100,Unsurveyed/Urban,60,Leeds,1,214700,FALSE,-1.47518128,53.757111075510586
YO1 2GQ,460000,452100,Unsurveyed/Urban,10,York,1,439200,FALSE,-1.087008405,53.96151278065134
WF17 7BZ,423410,423463,Unsurveyed/Urban,130,Kirklees,1,159400,FALSE,-1.646837908,53.70707335385685
NE47 9BE,383700,555800,Stagnosols,240,Northumberland,1,248300,FALSE,-2.255681024,54.89666227
YO19 5XF,465016,454232,Gleysols,20,York,1,361000,FALSE,-1.010116139,53.98006667575184
S63 7LT,443875,400441,Unsurveyed/Urban,50,Rotherham,1,145400,FALSE,-1.340061811,53.49884543607255
HU4 6XE,505280,428641,Unsurveyed/Urban,10,"Kingston upon Hull, City of",6,266100,FALSE,-0.405147205,53.743525619521094
LE67 4LA,442306,314418,Unsurveyed/Urban,150,North West Leicestershire,1,239500,FALSE,-1.375020916,52.72576024074513
NE15 9BY,416216,566076,Stagnosols,50,Newcastle upon Tyne,1,166400,FALSE,-1.74810925,54.98901418
IP11 2PN,628906,234111,Unsurveyed/Urban,20,East Suffolk,1,248800,FALSE,1.3302165985540184,51.958335516445835
TS14 8JH,459435,515038,Stagnosols,110,Redcar and Cleveland,1,232300,FALSE,-1.083166243,54.527148074957644
LE6 4HN,441441,318017,Planosols,120,North West Leicestershire,1,,FALSE,-1.387374709,52.75817858343611
LE6 0FA,450761,308671,Luvisols,140,Hinckley and Bosworth,1,261600,FALSE,-1.250724832,52.67337579776189
S3 8PA,435400,387700,Unsurveyed/Urban,60,Sheffield,1,340000,FALSE,-1.469242457,53.38496471817241
B13 0UB,408716,281564,Unsurveyed/Urban,140,Birmingham,1,158000,FALSE,-1.873230974,52.43198690450008
HX4 8PZ,408146,421679,Cambisols,180,Calderdale,1,516500,FALSE,-1.87811828,53.69149655817886
NR31 7AL,652438,304001,Unsurveyed/Urban,10,Great Yarmouth,1,113100,FALSE,1.724217932,52.575183743110884
LE2 6FB,459437,300258,Unsurveyed/Urban,80,Leicester,1,233900,FALSE,-1.123940926,52.59687395767617
NG9 5BY,451803,336173,Unsurveyed/Urban,40,Broxtowe,1,148000,FALSE,-1.230969497,52.92048378352155
NG5 3HT,457364,343933,Unsurveyed/Urban,60,Nottingham,8,214600,FALSE,-1.146898023,52.989668640455534
DN22 1DQ,469683,382650,Gleysols,10,Bassetlaw,1,,FALSE,-0.954995869,53.33617739915371
PE12 0AY,543591,327161,Gleysols,0,South Holland,6,236400,FALSE,0.12954043708178373,52.82285981772657
NG5 8AP,460003,345599,Unsurveyed/Urban,110,Gedling,1,220300,FALSE,-1.107281278,53.00435433
NG8 6GT,452585,342721,Unsurveyed/Urban,90,Nottingham,1,199200,FALSE,-1.21827975,52.979264044120015
LS23 6QB,442680,442889,Cambisols,50,Leeds,1,375000,FALSE,-1.352247953,53.88044698002368
DE7 6NU,442399,345824,Arenosols,100,Amber Valley,1,107500,FALSE,-1.369566583,53.00805606006141
YO61 1TX,447077,464333,Arenosols,20,Hambleton,1,422700,FALSE,-1.282063,54.07278447549766
SK9 4HT,384300,382700,Stagnosols,80,Cheshire East,1,403000,FALSE,-2.237260522,53.340963830950194
YO19 4SD,459890,445393,Gleysols,10,York,7,294600,FALSE,-1.089996616,53.90125225466281
YO4 3TX,491200,436500,Cambisols,50,East Riding of Yorkshire,1,,FALSE,-0.616243617,53.81679135494316
HG3 5LP,415793,465956,Stagnosols,140,Harrogate,1,358300,FALSE,-1.760051145,54.08927309265932
DN16 1UB,489917,410615,Unsurveyed/Urban,40,North Lincolnshire,1,112800,FALSE,-0.64322612,53.58442309884212
B12 9SD,408951,284536,Unsurveyed/Urban,120,Birmingham,1,186800,FALSE,-1.86969593,52.45870140010027
DH1 4PE,426224,541750,Unsurveyed/Urban,100,County Durham,1,183400,FALSE,-1.593910551,54.769994113129194
OL8 1RT,392044,404143,Unsurveyed/Urban,200,Oldham,1,105800,FALSE,-2.121503672,53.53387861556122
PE22 7PA,529641,363019,Cambisols,40,East Lindsey,1,245400,FALSE,-0.062991459,53.14854316236604
LS10 4RX,431611,427903,Cambisols,100,Leeds,1,151700,FALSE,-1.522152596,53.74654863195802
NR19 1UD,598786,313453,Luvisols,50,Breckland,1,203300,FALSE,0.9393533673681648,52.682286930717005
DE75 9AE,443729,346476,Unsurveyed/Urban,110,Amber Valley,1,,FALSE,-1.349658585,53.01380993125446
S8 9QQ,435097,384674,Unsurveyed/Urban,80,Sheffield,1,178800,FALSE,-1.474132623,53.35778651356082
LE55 7BB,459294,304253,Unsurveyed/Urban,70,Leicester,1,,FALSE,-1.12533667,52.63279942
S10 5SR,430768,386643,Unsurveyed/Urban,270,Sheffield,1,341800,FALSE,-1.538982236,53.375753198190154
WV5 0JX,387250,292313,Unsurveyed/Urban,100,South Staffordshire,1,244800,FALSE,-2.189369672,52.52853571635601
B44 9NA,407700,295491,Unsurveyed/Urban,160,Birmingham,1,172900,FALSE,-1.887857066,52.557204538481855
NE16 9AZ,418796,563372,Unsurveyed/Urban,10,Gateshead,1,,FALSE,-1.707965858,54.96462576417341
ST16 3GL,391803,322843,Unsurveyed/Urban,80,Stafford,1,191600,FALSE,-2.123027116,52.80307831704694
PE14 0JR,546752,306812,Gleysols,0,Fenland,1,212800,FALSE,0.16732850416952863,52.63921201350605
S71 5QE,437244,406463,Unsurveyed/Urban,40,Barnsley,1,138500,FALSE,-1.439303111,53.553480604611416
B42 9JE,407731,293586,Unsurveyed/Urban,130,Birmingham,1,,FALSE,-1.887443537,52.54007847
NE99 1ZF,424722,563716,Unsurveyed/Urban,30,Newcastle upon Tyne,1,,FALSE,-1.615383115,54.967459691397345
DH7 9QZ,419731,543976,Stagnosols,210,County Durham,1,202200,FALSE,-1.694682002,54.79029335
ST13 5BQ,399447,356177,Unsurveyed/Urban,220,Staffordshire Moorlands,1,202300,FALSE,-2.009712463,53.10278912946252
PE10 9HG,510188,320305,Cambisols,10,South Kesteven,1,271200,FALSE,-0.368236074,52.76910881745943
NG14 6WU,465042,348645,Luvisols,40,Newark and Sherwood,1,269300,FALSE,-1.031588441,53.03114415196914
S2 3AQ,435465,385074,Unsurveyed/Urban,90,Sheffield,1,141700,FALSE,-1.468558995,53.36135733097409
YO10 4JL,460750,449872,Unsurveyed/Urban,10,York,1,257400,FALSE,-1.076021646,53.941403367462975
PE10 9TN,509500,320900,Cambisols,10,South Kesteven,1,265200,FALSE,-0.378230435,52.77459519713506
TS6 1SG,454608,519279,Unsurveyed/Urban,20,Redcar and Cleveland,1,,FALSE,-1.156955024,54.56579923515108
LN4 1GJ,502762,369481,Gleysols,20,North Kesteven,1,242900,FALSE,-0.46264748,53.21246528839498
NE5 2YJ,419820,566378,Unsurveyed/Urban,100,Newcastle upon Tyne,1,122700,FALSE,-1.691766094,54.99159843162416
DH9 0QW,421632,553304,Stagnosols,180,County Durham,1,42300,FALSE,-1.664425644,54.87403918056157
HX2 9TF,408252,429064,Unsurveyed/Urban,240,Calderdale,1,142800,FALSE,-1.876318873,53.757871628823125
B10 9AJ,410045,285997,Unsurveyed/Urban,120,Birmingham,1,148700,FALSE,-1.853552088,52.471816923758816
WF9 4BH,443279,412957,Planosols,50,Wakefield,1,274900,FALSE,-1.347317547,53.61138523411278
NR18 0AX,611058,301451,Luvisols,40,South Norfolk,1,275400,FALSE,1.1129578133170837,52.56991474394715
NG9 8BA,449730,337613,Unsurveyed/Urban,50,Broxtowe,1,181200,FALSE,-1.261578639,52.93362273466807
WS4 2JE,401757,299570,Unsurveyed/Urban,130,Walsall,1,246800,FALSE,-1.975495679,52.59392435683087
DN41 8EU,516450,409731,Luvisols,20,West Lindsey,1,205300,FALSE,-0.242943251,53.57126729731252
NR25 7BY,601001,341052,Gleysols,40,North Norfolk,1,539900,FALSE,0.9890295102230907,52.929234707766845
WF4 4NG,427878,416448,Cambisols,110,Wakefield,1,156400,FALSE,-1.579781296,53.643804769384204
S6 3AW,434783,388326,Unsurveyed/Urban,50,Sheffield,1,179800,TRUE,-1.478449595,53.39063218823679
NG23 5EX,483360,342151,Cambisols,30,South Kesteven,1,339900,FALSE,-0.760178165,52.97024588580368
YO3 9LL,461606,453858,Unsurveyed/Urban,10,York,1,,FALSE,-1.06217985,53.977122617323126
NE23 6DZ,426684,576095,Unsurveyed/Urban,70,Northumberland,1,231300,FALSE,-1.583587571,55.07859523864794
PE9 4BP,500467,308448,Leptosols,60,South Kesteven,1,378500,FALSE,-0.51588601,52.66444862507618
NE62 5AP,426226,585706,Unsurveyed/Urban,30,Northumberland,1,132800,FALSE,-1.589877571,55.164981519466004
YO3 7NU,460779,452554,Unsurveyed/Urban,10,York,1,,FALSE,-1.075046807,53.96550189636852
NE10 9EP,427166,561795,Unsurveyed/Urban,90,Gateshead,1,207400,FALSE,-1.577390945,54.950071014666456
SK15 1TQ,395328,397948,Unsurveyed/Urban,120,Tameside,1,146100,FALSE,-2.07186294,53.478235730874616
OL14 6JA,395763,423430,Stagnosols,200,Calderdale,1,204400,FALSE,-2.065664181,53.707278326477116
WF10 9BD,440334,424620,Unsurveyed/Urban,20,Wakefield,1,,FALSE,-1.390317542,53.716442552012445
OL2 5JZ,391766,407579,Unsurveyed/Urban,160,Oldham,1,165300,FALSE,-2.125789625,53.56475810109279
DH2 2DD,426890,551216,Unsurveyed/Urban,40,County Durham,1,147400,FALSE,-1.58268362,54.85502237208918
SK8 3AJ,385953,386110,Unsurveyed/Urban,60,Stockport,1,288400,FALSE,-2.212586995,53.371661653798924
HU12 8RF,519627,428557,Stagnosols,10,East Riding of Yorkshire,8,174700,FALSE,-0.187752604,53.73968027481387
LN1 1WX,497221,370656,Unsurveyed/Urban,10,Lincoln,1,300000,FALSE,-0.545233406,53.22406487614437
B28 8AR,410233,282404,Unsurveyed/Urban,130,Birmingham,1,243400,FALSE,-1.850893428,52.439512528622345
NE66 3PR,423560,611678,Cambisols,10,Northumberland,1,378500,FALSE,-1.629559084,55.39848768818472
TS8 8DT,450368,514333,Stagnosols,50,Middlesbrough,1,,FALSE,-1.223367495,54.521793335784096
B21 8HJ,403355,291006,Unsurveyed/Urban,140,Birmingham,1,94200,FALSE,-1.951989241,52.5169282
NR32 5AX,651140,297144,Stagnosols,10,East Suffolk,1,348300,FALSE,1.6999219512597574,52.51426938468877
HU5 4DQ,507201,430274,Unsurveyed/Urban,0,"Kingston upon Hull, City of",8,147200,FALSE,-0.375466393,53.75780619566147
HU10 7AB,502719,429744,Unsurveyed/Urban,20,East Riding of Yorkshire,1,344500,FALSE,-0.443596739,53.75394599
NE15 8XB,417831,565315,Unsurveyed/Urban,60,Newcastle upon Tyne,1,111500,FALSE,-1.722917453,54.982120958634795
NE5 3TY,420921,567248,Unsurveyed/Urban,110,Newcastle upon Tyne,1,100600,FALSE,-1.674495663,54.99937149078211
YO6 3DR,453475,469592,Arenosols,30,Hambleton,1,,FALSE,-1.183371708,54.11942203170195
NE23 9TN,426200,577800,Unsurveyed/Urban,60,Northumberland,1,,FALSE,-1.591011983,55.093941688198676
B35 7BG,414876,291060,Unsurveyed/Urban,80,Birmingham,1,1253600,FALSE,-1.782209128,52.517223388015566
BD19 4EF,418861,426600,Unsurveyed/Urban,100,Kirklees,1,184100,FALSE,-1.715559927,53.73545174253741
TS24 7AG,451340,532447,Unsurveyed/Urban,10,Hartlepool,1,104200,FALSE,-1.205189169,54.68446633180543
CW1 3DG,370095,356121,Unsurveyed/Urban,60,Cheshire East,1,126100,FALSE,-2.448097729,53.10144181
TF10 8EE,377356,323150,Stagnosols,110,Stafford,1,379900,FALSE,-2.337337928,52.80542197609467
S75 3JU,431771,405647,Stagnosols,130,Barnsley,1,266800,FALSE,-1.52199279,53.54650492
B5 5LB,407600,287100,Unsurveyed/Urban,120,Birmingham,1,374000,FALSE,-1.889520985,52.48177183369229
YO31 0SB,461881,452372,Unsurveyed/Urban,10,York,1,262100,FALSE,-1.058288594,53.963735925434975
LE3 5QB,458000,304300,Unsurveyed/Urban,60,Leicester,1,175300,FALSE,-1.144445569,52.63336143724353
DH6 2EZ,437395,542091,Stagnosols,140,County Durham,1,97300,FALSE,-1.420238972,54.7723533
HG5 5BL,434961,457521,Unsurveyed/Urban,60,Harrogate,1,,FALSE,-1.467991119,54.012525694094585
B44 8JJ,407150,292882,Unsurveyed/Urban,120,Birmingham,1,163700,FALSE,-1.89602481,52.53375742582359
HX1 9SE,409287,425345,Unsurveyed/Urban,140,Calderdale,1,,FALSE,-1.860731105,53.72442801440027
WS11 0GS,398038,308388,Unsurveyed/Urban,120,Cannock Chase,1,167500,FALSE,-2.030451978,52.67319423579577
B12 0DD,408091,285251,Unsurveyed/Urban,130,Birmingham,1,172000,FALSE,-1.88233542,52.46514246258335
M34 2AA,392407,395420,Unsurveyed/Urban,100,Tameside,1,144700,FALSE,-2.115812741,53.455478297350446
S42 7PQ,434800,372000,Planosols,140,North East Derbyshire,1,405300,FALSE,-1.479979837,53.243887909249345
WS12 2RL,401617,311203,Stagnosols,200,Cannock Chase,1,193100,FALSE,-1.977509439,52.698501977765375
DE7 3JN,442086,334995,Unsurveyed/Urban,50,Erewash,1,,FALSE,-1.375634149,52.91074214859679
SR6 0NW,440700,558600,Unsurveyed/Urban,10,Sunderland,1,139100,FALSE,-1.366549301,54.92044420960171
HD8 8US,422767,407322,Stagnosols,250,Kirklees,1,278200,FALSE,-1.657753795,53.56202567824106
YO51 9EP,440455,466500,Luvisols,20,Harrogate,1,512800,FALSE,-1.382964557,54.09282040565826
DN21 2JJ,481490,389962,Unsurveyed/Urban,10,West Lindsey,1,99900,TRUE,-0.775842869,53.40020323
LE6 4JG,441370,317791,Planosols,110,North West Leicestershire,1,,FALSE,-1.388455149,52.756152490146405
B31 4TB,401952,276707,Unsurveyed/Urban,190,Birmingham,1,173900,FALSE,-1.97274317,52.38838673953556
S70 3NR,438048,404778,Stagnosols,50,Barnsley,1,115400,FALSE,-1.427372395,53.53827853966824
DH8 0HJ,409123,552799,Unsurveyed/Urban,100,County Durham,1,190000,FALSE,-1.85937395,54.86988274757689
YO3 0ET,462430,453001,Unsurveyed/Urban,10,York,1,,FALSE,-1.049793383,53.96932256155876
NE24 3UW,431779,580189,Unsurveyed/Urban,10,Northumberland,1,205800,FALSE,-1.503332541,55.11508378691837
SK5 8JN,391315,393085,Leptosols,80,Stockport,1,132200,FALSE,-2.132192205,53.43447312517303
NE42 5BF,409418,563023,Unsurveyed/Urban,100,Northumberland,1,338300,FALSE,-1.854446745,54.96175277574437
B75 6HL,413800,297300,Unsurveyed/Urban,130,Birmingham,1,483900,FALSE,-1.797808277,52.573347833287485
WV6 7DJ,382382,298679,Luvisols,120,South Staffordshire,1,698600,FALSE,-2.261465231,52.58562773814471
YO3 3JG,460304,458232,Gleysols,10,York,1,,FALSE,-1.081163737,54.01658279232749
NN17 1SW,488337,288348,Unsurveyed/Urban,110,North Northamptonshire,1,184600,FALSE,-0.70054315,52.48590966
